,DateTime,Sales,Checks,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,Day of Week,Month,Hour,Quarter,FY,Week Number
14750,2021-04-13 21:00:00,474.65000000000003,48,55.0,0.0,80.0,1,4,21,2021Q4,2021,15
14751,2021-04-13 22:00:00,256.88,33,53.0,0.0,86.0,1,4,22,2021Q4,2021,15
14752,2021-04-13 23:00:00,343.11,34,51.0,0.0,89.0,1,4,23,2021Q4,2021,15
14753,2021-04-14 08:00:00,85.19,17,61.0,0.0,75.0,2,4,8,2021Q4,2021,15
14754,2021-04-14 09:00:00,125.46000000000001,22,65.0,0.0,66.0,2,4,9,2021Q4,2021,15
14755,2021-04-14 10:00:00,214.6,40,67.0,0.0,61.0,2,4,10,2021Q4,2021,15
14756,2021-04-14 11:00:00,510.57000000000005,39,69.0,0.0,57.0,2,4,11,2021Q4,2021,15
14757,2021-04-14 12:00:00,276.96999999999997,45,69.0,0.0,59.0,2,4,12,2021Q4,2021,15
14758,2021-04-14 13:00:00,372.34000000000003,37,69.0,0.0,59.0,2,4,13,2021Q4,2021,15
14759,2021-04-14 14:00:00,640.51,72,71.0,0.0,55.0,2,4,14,2021Q4,2021,15
14760,2021-04-14 15:00:00,552.4000000000001,64,71.0,0.0,55.0,2,4,15,2021Q4,2021,15
14761,2021-04-14 16:00:00,437.15,48,71.0,0.0,55.0,2,4,16,2021Q4,2021,15
14762,2021-04-14 17:00:00,630.3299999999999,59,68.0,0.0,61.0,2,4,17,2021Q4,2021,15
14763,2021-04-14 18:00:00,580.44,72,61.0,0.01,81.0,2,4,18,2021Q4,2021,15
14764,2021-04-14 19:00:00,716.53,70,59.0,0.0,83.0,2,4,19,2021Q4,2021,15
14765,2021-04-14 20:00:00,434.51000000000005,44,58.0,0.0,87.0,2,4,20,2021Q4,2021,15
14766,2021-04-14 21:00:00,429.44,39,56.0,0.06,90.0,2,4,21,2021Q4,2021,15
14767,2021-04-14 22:00:00,179.38,21,55.0,0.13,93.0,2,4,22,2021Q4,2021,15
14768,2021-04-14 23:00:00,213.23999999999998,22,54.0,0.0,97.0,2,4,23,2021Q4,2021,15
14769,2021-04-15 07:00:00,0.0,0,56.0,0.0,97.0,3,4,7,2021Q4,2021,15
14770,2021-04-15 08:00:00,64.42999999999999,12,57.0,0.0,93.0,3,4,8,2021Q4,2021,15
14771,2021-04-15 09:00:00,100.1,20,58.0,0.0,90.0,3,4,9,2021Q4,2021,15
14772,2021-04-15 10:00:00,333.9,44,57.0,0.03,78.0,3,4,10,2021Q4,2021,15
14773,2021-04-15 11:00:00,211.15,29,63.0,0.0,58.0,3,4,11,2021Q4,2021,15
14774,2021-04-15 12:00:00,430.02000000000004,60,64.0,0.0,56.0,3,4,12,2021Q4,2021,15
14775,2021-04-15 13:00:00,508.89000000000004,44,69.0,0.0,42.0,3,4,13,2021Q4,2021,15
14776,2021-04-15 14:00:00,561.5999999999999,61,69.0,0.0,39.0,3,4,14,2021Q4,2021,15
14777,2021-04-15 15:00:00,407.55999999999995,48,67.0,0.0,36.0,3,4,15,2021Q4,2021,15
14778,2021-04-15 16:00:00,432.82,47,66.0,0.0,42.0,3,4,16,2021Q4,2021,15
14779,2021-04-15 17:00:00,475.08000000000004,41,64.0,0.0,40.0,3,4,17,2021Q4,2021,15
14780,2021-04-15 18:00:00,356.11,45,62.0,0.0,44.0,3,4,18,2021Q4,2021,15
14781,2021-04-15 19:00:00,521.56,55,59.0,0.0,41.0,3,4,19,2021Q4,2021,15
14782,2021-04-15 20:00:00,401.36,52,55.0,0.0,40.0,3,4,20,2021Q4,2021,15
14783,2021-04-15 21:00:00,311.98,33,53.0,0.0,40.0,3,4,21,2021Q4,2021,15
14784,2021-04-15 22:00:00,359.47,33,50.0,0.0,44.0,3,4,22,2021Q4,2021,15
14785,2021-04-15 23:00:00,238.60999999999999,22,49.0,0.0,46.0,3,4,23,2021Q4,2021,15
14786,2021-04-16 07:00:00,7.67,1,52.0,0.0,47.0,4,4,7,2021Q4,2021,15
14787,2021-04-16 08:00:00,70.89,17,56.0,0.0,39.0,4,4,8,2021Q4,2021,15
14788,2021-04-16 09:00:00,159.72,21,58.0,0.0,38.0,4,4,9,2021Q4,2021,15
14789,2021-04-16 10:00:00,439.03999999999996,53,59.0,0.0,35.0,4,4,10,2021Q4,2021,15
14790,2021-04-16 11:00:00,280.53,23,63.0,0.0,31.0,4,4,11,2021Q4,2021,15
14791,2021-04-16 12:00:00,591.37,57,64.0,0.0,30.0,4,4,12,2021Q4,2021,15
14792,2021-04-16 13:00:00,345.56,41,65.0,0.0,31.0,4,4,13,2021Q4,2021,15
14793,2021-04-16 14:00:00,443.02,43,64.0,0.0,32.0,4,4,14,2021Q4,2021,15
14794,2021-04-16 15:00:00,332.75,45,67.0,0.0,30.0,4,4,15,2021Q4,2021,15
14795,2021-04-16 16:00:00,500.88,23,65.0,0.0,32.0,4,4,16,2021Q4,2021,15
14796,2021-04-16 17:00:00,363.35,48,64.0,0.0,33.0,4,4,17,2021Q4,2021,15
14797,2021-04-16 18:00:00,355.89,50,62.0,0.0,37.0,4,4,18,2021Q4,2021,15
14798,2021-04-16 19:00:00,548.57,75,58.0,0.0,44.0,4,4,19,2021Q4,2021,15
14799,2021-04-16 20:00:00,488.64,51,54.0,0.0,51.0,4,4,20,2021Q4,2021,15
14800,2021-04-16 21:00:00,405.16999999999996,41,51.0,0.0,54.0,4,4,21,2021Q4,2021,15
14801,2021-04-16 22:00:00,1.49,1,50.0,0.0,57.0,4,4,22,2021Q4,2021,15
14802,2021-04-17 10:00:00,8.37,1,62.0,0.0,38.0,5,4,10,2021Q4,2021,15
14803,2021-04-17 11:00:00,478.21999999999997,56,65.0,0.0,36.0,5,4,11,2021Q4,2021,15
14804,2021-04-17 12:00:00,358.36,41,66.0,0.0,34.0,5,4,12,2021Q4,2021,15
14805,2021-04-17 13:00:00,555.04,49,66.0,0.0,33.0,5,4,13,2021Q4,2021,15
14806,2021-04-17 14:00:00,305.96999999999997,35,67.0,0.0,33.0,5,4,14,2021Q4,2021,15
14807,2021-04-17 15:00:00,374.71000000000004,36,66.0,0.0,33.0,5,4,15,2021Q4,2021,15
14808,2021-04-17 16:00:00,148.8,19,65.0,0.0,34.0,5,4,16,2021Q4,2021,15
14809,2021-04-17 17:00:00,380.86,35,64.0,0.0,37.0,5,4,17,2021Q4,2021,15
14810,2021-04-17 18:00:00,605.27,46,61.0,0.0,46.0,5,4,18,2021Q4,2021,15
14811,2021-04-17 19:00:00,731.6800000000001,83,58.0,0.0,60.0,5,4,19,2021Q4,2021,15
14812,2021-04-17 20:00:00,831.14,64,57.0,0.0,62.0,5,4,20,2021Q4,2021,15
14813,2021-04-17 21:00:00,573.87,51,55.0,0.0,64.0,5,4,21,2021Q4,2021,15
14814,2021-04-17 22:00:00,6.78,1,54.0,0.0,69.0,5,4,22,2021Q4,2021,15
14815,2021-04-18 11:00:00,324.56,31,64.0,0.0,43.0,6,4,11,2021Q4,2021,15
14816,2021-04-18 12:00:00,517.7,53,66.0,0.0,40.0,6,4,12,2021Q4,2021,15
14817,2021-04-18 13:00:00,426.07000000000005,50,67.0,0.0,39.0,6,4,13,2021Q4,2021,15
14818,2021-04-18 14:00:00,291.03,40,67.0,0.0,37.0,6,4,14,2021Q4,2021,15
14819,2021-04-18 15:00:00,308.54,41,67.0,0.0,39.0,6,4,15,2021Q4,2021,15
14820,2021-04-18 16:00:00,419.73,43,67.0,0.0,41.0,6,4,16,2021Q4,2021,15
14821,2021-04-18 17:00:00,380.4200000000001,42,66.0,0.0,42.0,6,4,17,2021Q4,2021,15
14822,2021-04-18 18:00:00,845.8199999999999,69,63.0,0.0,52.0,6,4,18,2021Q4,2021,15
14823,2021-04-18 19:00:00,1009.15,89,60.0,0.0,58.0,6,4,19,2021Q4,2021,15
14824,2021-04-18 20:00:00,697.72,56,57.0,0.0,62.0,6,4,20,2021Q4,2021,15
14825,2021-04-18 21:00:00,296.51,34,54.0,0.0,69.0,6,4,21,2021Q4,2021,15
14826,2021-04-18 22:00:00,358.01,40,52.0,0.0,77.0,6,4,22,2021Q4,2021,15
14827,2021-04-18 23:00:00,421.2,28,52.0,0.0,77.0,6,4,23,2021Q4,2021,15
14828,2021-04-19 07:00:00,0.0,0,53.0,0.0,86.0,0,4,7,2021Q4,2021,16
14829,2021-04-19 08:00:00,124.78999999999999,22,55.0,0.0,83.0,0,4,8,2021Q4,2021,16
14830,2021-04-19 09:00:00,168.65,21,54.0,0.0,83.0,0,4,9,2021Q4,2021,16
14831,2021-04-19 10:00:00,300.38,44,54.0,0.03,87.0,0,4,10,2021Q4,2021,16
14832,2021-04-19 11:00:00,243.54000000000002,23,51.0,0.1,92.0,0,4,11,2021Q4,2021,16
14833,2021-04-19 12:00:00,330.09000000000003,44,51.0,0.03,92.0,0,4,12,2021Q4,2021,16
14834,2021-04-19 13:00:00,470.74,47,53.0,0.0,86.0,0,4,13,2021Q4,2021,16
14835,2021-04-19 14:00:00,536.6700000000001,72,55.0,0.0,83.0,0,4,14,2021Q4,2021,16
14836,2021-04-19 15:00:00,637.1300000000001,56,59.0,0.0,72.0,0,4,15,2021Q4,2021,16
14837,2021-04-19 16:00:00,347.88,33,60.0,0.0,65.0,0,4,16,2021Q4,2021,16
14838,2021-04-19 17:00:00,511.75999999999993,47,58.0,0.0,70.0,0,4,17,2021Q4,2021,16
14839,2021-04-19 18:00:00,815.88,67,54.0,0.0,80.0,0,4,18,2021Q4,2021,16
14840,2021-04-19 19:00:00,783.99,95,51.0,0.0,89.0,0,4,19,2021Q4,2021,16
14841,2021-04-19 20:00:00,716.6,63,49.0,0.0,93.0,0,4,20,2021Q4,2021,16
14842,2021-04-19 21:00:00,493.0,45,48.0,0.0,93.0,0,4,21,2021Q4,2021,16
14843,2021-04-19 22:00:00,454.03999999999996,30,46.0,0.0,96.0,0,4,22,2021Q4,2021,16
14844,2021-04-19 23:00:00,469.72,34,47.0,0.0,93.0,0,4,23,2021Q4,2021,16
14845,2021-04-20 08:00:00,75.3,15,61.0,0.0,67.0,1,4,8,2021Q4,2021,16
14846,2021-04-20 09:00:00,103.63,13,67.0,0.0,53.0,1,4,9,2021Q4,2021,16
14847,2021-04-20 10:00:00,339.89,53,71.0,0.0,38.0,1,4,10,2021Q4,2021,16
14848,2021-04-20 11:00:00,412.66,32,72.0,0.0,30.0,1,4,11,2021Q4,2021,16
14849,2021-04-20 12:00:00,548.48,59,74.0,0.0,28.0,1,4,12,2021Q4,2021,16
14850,2021-04-20 13:00:00,255.60000000000002,31,76.0,0.0,26.0,1,4,13,2021Q4,2021,16
14851,2021-04-20 14:00:00,629.26,57,75.0,0.0,31.0,1,4,14,2021Q4,2021,16
14852,2021-04-20 15:00:00,511.13,54,75.0,0.0,31.0,1,4,15,2021Q4,2021,16
14853,2021-04-20 16:00:00,283.31,37,73.0,0.0,32.0,1,4,16,2021Q4,2021,16
14854,2021-04-20 17:00:00,439.10999999999996,46,71.0,0.0,34.0,1,4,17,2021Q4,2021,16
14855,2021-04-20 18:00:00,580.27,58,67.0,0.0,39.0,1,4,18,2021Q4,2021,16
14856,2021-04-20 19:00:00,650.01,55,63.0,0.0,47.0,1,4,19,2021Q4,2021,16
14857,2021-04-20 20:00:00,684.0,59,62.0,0.0,48.0,1,4,20,2021Q4,2021,16
14858,2021-04-20 21:00:00,396.31999999999994,44,61.0,0.0,50.0,1,4,21,2021Q4,2021,16
14859,2021-04-20 22:00:00,535.0899999999999,54,60.0,0.0,53.0,1,4,22,2021Q4,2021,16
14860,2021-04-20 23:00:00,382.08000000000004,29,58.0,0.0,60.0,1,4,23,2021Q4,2021,16
14861,2021-04-21 08:00:00,128.95,18,67.0,0.0,61.0,2,4,8,2021Q4,2021,16
14862,2021-04-21 09:00:00,79.47,12,70.0,0.0,53.0,2,4,9,2021Q4,2021,16
14863,2021-04-21 10:00:00,575.99,52,75.0,0.0,39.0,2,4,10,2021Q4,2021,16
14864,2021-04-21 11:00:00,258.82,35,73.0,0.0,38.0,2,4,11,2021Q4,2021,16
14865,2021-04-21 12:00:00,505.29999999999995,47,65.0,0.01,56.0,2,4,12,2021Q4,2021,16
14866,2021-04-21 13:00:00,502.39,36,67.0,0.01,37.0,2,4,13,2021Q4,2021,16
14867,2021-04-21 14:00:00,558.4,68,69.0,0.0,30.0,2,4,14,2021Q4,2021,16
14868,2021-04-21 15:00:00,656.41,47,67.0,0.0,27.0,2,4,15,2021Q4,2021,16
14869,2021-04-21 16:00:00,410.32,47,61.0,0.0,30.0,2,4,16,2021Q4,2021,16
14870,2021-04-21 17:00:00,612.98,62,56.0,0.0,30.0,2,4,17,2021Q4,2021,16
14871,2021-04-21 18:00:00,716.84,66,51.0,0.0,33.0,2,4,18,2021Q4,2021,16
14872,2021-04-21 19:00:00,480.87,56,49.0,0.0,35.0,2,4,19,2021Q4,2021,16
14873,2021-04-21 20:00:00,644.22,47,47.0,0.0,41.0,2,4,20,2021Q4,2021,16
14874,2021-04-21 21:00:00,306.71000000000004,33,45.0,0.0,46.0,2,4,21,2021Q4,2021,16
14875,2021-04-21 22:00:00,298.47,22,44.0,0.0,45.0,2,4,22,2021Q4,2021,16
14876,2021-04-21 23:00:00,270.63000000000005,27,42.0,0.0,49.0,2,4,23,2021Q4,2021,16
14877,2021-04-22 08:00:00,79.88,12,48.0,0.0,34.0,3,4,8,2021Q4,2021,16
14878,2021-04-22 09:00:00,162.95000000000002,20,50.0,0.0,33.0,3,4,9,2021Q4,2021,16
14879,2021-04-22 10:00:00,389.19,49,51.0,0.0,32.0,3,4,10,2021Q4,2021,16
14880,2021-04-22 11:00:00,306.76,33,55.0,0.0,28.0,3,4,11,2021Q4,2021,16
14881,2021-04-22 12:00:00,491.85,71,54.0,0.0,26.0,3,4,12,2021Q4,2021,16
14882,2021-04-22 13:00:00,394.78,48,56.0,0.0,26.0,3,4,13,2021Q4,2021,16
14883,2021-04-22 14:00:00,251.18,34,55.0,0.0,23.0,3,4,14,2021Q4,2021,16
14884,2021-04-22 15:00:00,345.4,43,57.0,0.0,24.0,3,4,15,2021Q4,2021,16
14885,2021-04-22 16:00:00,385.38,36,56.0,0.0,26.0,3,4,16,2021Q4,2021,16
14886,2021-04-22 17:00:00,483.34,58,53.0,0.0,28.0,3,4,17,2021Q4,2021,16
14887,2021-04-22 18:00:00,739.1299999999999,72,52.0,0.0,30.0,3,4,18,2021Q4,2021,16
14888,2021-04-22 19:00:00,479.62000000000006,54,48.0,0.0,39.0,3,4,19,2021Q4,2021,16
14889,2021-04-22 20:00:00,371.55,41,47.0,0.0,42.0,3,4,20,2021Q4,2021,16
14890,2021-04-22 21:00:00,575.04,35,47.0,0.0,42.0,3,4,21,2021Q4,2021,16
14891,2021-04-22 22:00:00,237.80999999999997,29,45.0,0.0,48.0,3,4,22,2021Q4,2021,16
14892,2021-04-22 23:00:00,263.12,29,44.0,0.0,51.0,3,4,23,2021Q4,2021,16
14893,2021-04-23 08:00:00,163.54000000000002,13,54.0,0.0,34.0,4,4,8,2021Q4,2021,16
14894,2021-04-23 09:00:00,96.75999999999999,12,55.0,0.0,29.0,4,4,9,2021Q4,2021,16
14895,2021-04-23 10:00:00,385.48,40,58.0,0.0,29.0,4,4,10,2021Q4,2021,16
14896,2021-04-23 11:00:00,207.66000000000003,20,60.0,0.0,27.0,4,4,11,2021Q4,2021,16
14897,2021-04-23 12:00:00,746.5799999999999,54,60.0,0.0,27.0,4,4,12,2021Q4,2021,16
14898,2021-04-23 13:00:00,272.13,28,63.0,0.0,25.0,4,4,13,2021Q4,2021,16
14899,2021-04-23 14:00:00,579.46,47,64.0,0.0,24.0,4,4,14,2021Q4,2021,16
14900,2021-04-23 15:00:00,310.78,46,63.0,0.0,23.0,4,4,15,2021Q4,2021,16
14901,2021-04-23 16:00:00,374.33,37,63.0,0.0,25.0,4,4,16,2021Q4,2021,16
14902,2021-04-23 17:00:00,471.4799999999999,29,61.0,0.0,26.0,4,4,17,2021Q4,2021,16
14903,2021-04-23 18:00:00,557.27,60,59.0,0.0,28.0,4,4,18,2021Q4,2021,16
14904,2021-04-23 19:00:00,360.52000000000004,43,53.0,0.0,40.0,4,4,19,2021Q4,2021,16
14905,2021-04-23 20:00:00,286.63,48,50.0,0.0,48.0,4,4,20,2021Q4,2021,16
14906,2021-04-23 21:00:00,356.7,32,46.0,0.0,61.0,4,4,21,2021Q4,2021,16
14907,2021-04-23 22:00:00,16.509999999999998,3,45.0,0.0,63.0,4,4,22,2021Q4,2021,16
14908,2021-04-24 11:00:00,273.26,35,64.0,0.0,38.0,5,4,11,2021Q4,2021,16
14909,2021-04-24 12:00:00,388.99,41,63.0,0.0,38.0,5,4,12,2021Q4,2021,16
14910,2021-04-24 13:00:00,369.39,36,63.0,0.0,41.0,5,4,13,2021Q4,2021,16
14911,2021-04-24 14:00:00,389.36,36,60.0,0.0,58.0,5,4,14,2021Q4,2021,16
14912,2021-04-24 15:00:00,286.0,33,57.0,0.03,81.0,5,4,15,2021Q4,2021,16
14913,2021-04-24 16:00:00,359.09999999999997,23,55.0,0.02,87.0,5,4,16,2021Q4,2021,16
14914,2021-04-24 17:00:00,303.03,37,54.0,0.01,90.0,5,4,17,2021Q4,2021,16
14915,2021-04-24 18:00:00,523.91,49,53.0,0.01,93.0,5,4,18,2021Q4,2021,16
14916,2021-04-24 19:00:00,610.5699999999999,69,52.0,0.07,93.0,5,4,19,2021Q4,2021,16
14917,2021-04-24 20:00:00,436.49,40,52.0,0.11,93.0,5,4,20,2021Q4,2021,16
14918,2021-04-24 21:00:00,327.18,31,52.0,0.14,97.0,5,4,21,2021Q4,2021,16
14919,2021-04-24 22:00:00,0.0,0,53.0,0.06,96.0,5,4,22,2021Q4,2021,16
14920,2021-04-25 10:00:00,1.99,1,59.0,0.0,69.0,6,4,10,2021Q4,2021,16
14921,2021-04-25 11:00:00,318.82,32,63.0,0.0,60.0,6,4,11,2021Q4,2021,16
14922,2021-04-25 12:00:00,418.22,41,62.0,0.0,58.0,6,4,12,2021Q4,2021,16
14923,2021-04-25 13:00:00,390.71999999999997,54,65.0,0.0,56.0,6,4,13,2021Q4,2021,16
14924,2021-04-25 14:00:00,396.43,42,66.0,0.0,50.0,6,4,14,2021Q4,2021,16
14925,2021-04-25 15:00:00,602.48,49,67.0,0.0,44.0,6,4,15,2021Q4,2021,16
14926,2021-04-25 16:00:00,443.20000000000005,33,68.0,0.0,39.0,6,4,16,2021Q4,2021,16
14927,2021-04-25 17:00:00,346.90000000000003,41,66.0,0.0,39.0,6,4,17,2021Q4,2021,16
14928,2021-04-25 18:00:00,547.97,55,60.0,0.0,50.0,6,4,18,2021Q4,2021,16
14929,2021-04-25 19:00:00,968.03,71,59.0,0.0,49.0,6,4,19,2021Q4,2021,16
14930,2021-04-25 20:00:00,522.52,50,54.0,0.0,67.0,6,4,20,2021Q4,2021,16
14931,2021-04-25 21:00:00,390.5,31,51.0,0.0,77.0,6,4,21,2021Q4,2021,16
14932,2021-04-25 22:00:00,345.26,37,48.0,0.0,86.0,6,4,22,2021Q4,2021,16
14933,2021-04-25 23:00:00,367.28,27,49.0,0.0,80.0,6,4,23,2021Q4,2021,16
14934,2021-04-26 08:00:00,39.66,8,57.0,0.0,44.0,0,4,8,2021Q4,2021,17
14935,2021-04-26 09:00:00,198.99999999999997,23,60.0,0.0,39.0,0,4,9,2021Q4,2021,17
14936,2021-04-26 10:00:00,325.27,42,64.0,0.0,33.0,0,4,10,2021Q4,2021,17
14937,2021-04-26 11:00:00,320.51,37,67.0,0.0,26.0,0,4,11,2021Q4,2021,17
14938,2021-04-26 12:00:00,428.94,61,67.0,0.0,26.0,0,4,12,2021Q4,2021,17
14939,2021-04-26 13:00:00,341.51,33,70.0,0.0,23.0,0,4,13,2021Q4,2021,17
14940,2021-04-26 14:00:00,338.18,43,72.0,0.0,24.0,0,4,14,2021Q4,2021,17
14941,2021-04-26 15:00:00,408.82,41,72.0,0.0,26.0,0,4,15,2021Q4,2021,17
14942,2021-04-26 16:00:00,339.81,40,72.0,0.0,28.0,0,4,16,2021Q4,2021,17
14943,2021-04-26 17:00:00,856.49,53,69.0,0.0,35.0,0,4,17,2021Q4,2021,17
14944,2021-04-26 18:00:00,312.59000000000003,43,64.0,0.0,46.0,0,4,18,2021Q4,2021,17
14945,2021-04-26 19:00:00,753.47,82,59.0,0.0,58.0,0,4,19,2021Q4,2021,17
14946,2021-04-26 20:00:00,651.3199999999999,54,56.0,0.0,65.0,0,4,20,2021Q4,2021,17
14947,2021-04-26 21:00:00,442.7,42,56.0,0.0,60.0,0,4,21,2021Q4,2021,17
14948,2021-04-26 22:00:00,366.96999999999997,32,53.0,0.0,66.0,0,4,22,2021Q4,2021,17
14949,2021-04-26 23:00:00,351.88000000000005,37,53.0,0.0,69.0,0,4,23,2021Q4,2021,17
14950,2021-04-27 07:00:00,2.59,1,63.0,0.0,56.0,1,4,7,2021Q4,2021,17
14951,2021-04-27 08:00:00,125.66,20,71.0,0.0,47.0,1,4,8,2021Q4,2021,17
14952,2021-04-27 09:00:00,155.48,24,76.0,0.0,42.0,1,4,9,2021Q4,2021,17
14953,2021-04-27 10:00:00,455.06,54,79.0,0.0,38.0,1,4,10,2021Q4,2021,17
14954,2021-04-27 11:00:00,270.86,28,81.0,0.0,37.0,1,4,11,2021Q4,2021,17
14955,2021-04-27 12:00:00,281.44,39,83.0,0.0,34.0,1,4,12,2021Q4,2021,17
14956,2021-04-27 13:00:00,347.45,39,85.0,0.0,31.0,1,4,13,2021Q4,2021,17
14957,2021-04-27 14:00:00,1044.94,53,85.0,0.0,30.0,1,4,14,2021Q4,2021,17
14958,2021-04-27 15:00:00,240.24,33,85.0,0.0,32.0,1,4,15,2021Q4,2021,17
14959,2021-04-27 16:00:00,384.90999999999997,43,84.0,0.0,34.0,1,4,16,2021Q4,2021,17
14960,2021-04-27 17:00:00,592.48,58,80.0,0.0,41.0,1,4,17,2021Q4,2021,17
14961,2021-04-27 18:00:00,391.42,43,77.0,0.0,45.0,1,4,18,2021Q4,2021,17
14962,2021-04-27 19:00:00,479.58000000000004,60,76.0,0.0,45.0,1,4,19,2021Q4,2021,17
14963,2021-04-27 20:00:00,719.55,67,73.0,0.0,50.0,1,4,20,2021Q4,2021,17
14964,2021-04-27 21:00:00,419.04,30,70.0,0.0,57.0,1,4,21,2021Q4,2021,17
14965,2021-04-27 22:00:00,402.81,30,65.0,0.0,68.0,1,4,22,2021Q4,2021,17
14966,2021-04-27 23:00:00,305.67,32,66.0,0.0,65.0,1,4,23,2021Q4,2021,17
14967,2021-04-28 08:00:00,36.459999999999994,8,73.0,0.0,57.0,2,4,8,2021Q4,2021,17
14968,2021-04-28 09:00:00,115.84,18,77.0,0.0,54.0,2,4,9,2021Q4,2021,17
14969,2021-04-28 10:00:00,236.39,30,81.0,0.0,47.0,2,4,10,2021Q4,2021,17
14970,2021-04-28 11:00:00,303.49,29,84.0,0.0,41.0,2,4,11,2021Q4,2021,17
14971,2021-04-28 12:00:00,422.5,46,86.0,0.0,36.0,2,4,12,2021Q4,2021,17
14972,2021-04-28 13:00:00,551.64,44,87.0,0.0,32.0,2,4,13,2021Q4,2021,17
14973,2021-04-28 14:00:00,318.55,41,88.0,0.0,33.0,2,4,14,2021Q4,2021,17
14974,2021-04-28 15:00:00,378.65999999999997,46,87.0,0.0,34.0,2,4,15,2021Q4,2021,17
14975,2021-04-28 16:00:00,358.76,49,86.0,0.0,36.0,2,4,16,2021Q4,2021,17
14976,2021-04-28 17:00:00,1263.85,44,84.0,0.0,40.0,2,4,17,2021Q4,2021,17
14977,2021-04-28 18:00:00,557.48,61,79.0,0.0,49.0,2,4,18,2021Q4,2021,17
14978,2021-04-28 19:00:00,575.62,68,79.0,0.0,47.0,2,4,19,2021Q4,2021,17
14979,2021-04-28 20:00:00,610.54,53,78.0,0.0,48.0,2,4,20,2021Q4,2021,17
14980,2021-04-28 21:00:00,502.9,50,78.0,0.0,48.0,2,4,21,2021Q4,2021,17
14981,2021-04-28 22:00:00,543.78,38,76.0,0.0,54.0,2,4,22,2021Q4,2021,17
14982,2021-04-28 23:00:00,740.38,57,76.0,0.0,54.0,2,4,23,2021Q4,2021,17
14983,2021-04-29 08:00:00,190.17000000000002,23,76.0,0.0,64.0,3,4,8,2021Q4,2021,17
14984,2021-04-29 09:00:00,63.010000000000005,14,80.0,0.0,56.0,3,4,9,2021Q4,2021,17
14985,2021-04-29 10:00:00,216.12,30,81.0,0.0,54.0,3,4,10,2021Q4,2021,17
14986,2021-04-29 11:00:00,232.96999999999997,33,85.0,0.0,48.0,3,4,11,2021Q4,2021,17
14987,2021-04-29 12:00:00,320.69,53,86.0,0.0,48.0,3,4,12,2021Q4,2021,17
14988,2021-04-29 13:00:00,213.39,37,86.0,0.0,43.0,3,4,13,2021Q4,2021,17
14989,2021-04-29 14:00:00,388.2,38,85.0,0.0,42.0,3,4,14,2021Q4,2021,17
14990,2021-04-29 15:00:00,400.64,33,84.0,0.0,43.0,3,4,15,2021Q4,2021,17
14991,2021-04-29 16:00:00,246.46999999999997,32,84.0,0.0,44.0,3,4,16,2021Q4,2021,17
14992,2021-04-29 17:00:00,695.5199999999999,48,82.0,0.0,47.0,3,4,17,2021Q4,2021,17
14993,2021-04-29 18:00:00,426.04,45,82.0,0.0,46.0,3,4,18,2021Q4,2021,17
14994,2021-04-29 19:00:00,655.4599999999999,48,80.0,0.0,49.0,3,4,19,2021Q4,2021,17
14995,2021-04-29 20:00:00,569.22,56,79.0,0.0,50.0,3,4,20,2021Q4,2021,17
14996,2021-04-29 21:00:00,265.66,25,78.0,0.0,52.0,3,4,21,2021Q4,2021,17
14997,2021-04-29 22:00:00,177.02,23,78.0,0.0,52.0,3,4,22,2021Q4,2021,17
14998,2021-04-29 23:00:00,294.82000000000005,36,78.0,0.0,52.0,3,4,23,2021Q4,2021,17
14999,2021-04-30 08:00:00,141.47,22,69.0,0.0,35.0,4,4,8,2021Q4,2021,17
15000,2021-04-30 09:00:00,110.22,15,71.0,0.0,34.0,4,4,9,2021Q4,2021,17
15001,2021-04-30 10:00:00,233.28,25,70.0,0.0,35.0,4,4,10,2021Q4,2021,17
15002,2021-04-30 11:00:00,312.68,35,74.0,0.0,28.0,4,4,11,2021Q4,2021,17
15003,2021-04-30 12:00:00,353.69,34,76.0,0.0,26.0,4,4,12,2021Q4,2021,17
15004,2021-04-30 13:00:00,522.36,38,77.0,0.0,24.0,4,4,13,2021Q4,2021,17
15005,2021-04-30 14:00:00,299.58000000000004,39,78.0,0.0,21.0,4,4,14,2021Q4,2021,17
15006,2021-04-30 15:00:00,451.91,34,76.0,0.0,19.0,4,4,15,2021Q4,2021,17
15007,2021-04-30 16:00:00,371.93000000000006,46,76.0,0.0,19.0,4,4,16,2021Q4,2021,17
15008,2021-04-30 17:00:00,670.27,46,73.0,0.0,21.0,4,4,17,2021Q4,2021,17
15009,2021-04-30 18:00:00,339.79999999999995,42,71.0,0.0,22.0,4,4,18,2021Q4,2021,17
15010,2021-04-30 19:00:00,935.2800000000001,68,59.0,0.0,54.0,4,4,19,2021Q4,2021,17
15011,2021-04-30 20:00:00,604.93,40,58.0,0.0,56.0,4,4,20,2021Q4,2021,17
15012,2021-04-30 21:00:00,422.42,41,57.0,0.0,53.0,4,4,21,2021Q4,2021,17
15013,2021-04-30 22:00:00,5.33,2,56.0,0.0,51.0,4,4,22,2021Q4,2021,17
15014,2021-05-01 11:00:00,647.3800000000001,65,66.0,,20.0,5,5,11,2021Q4,2021,17
15015,2021-05-01 12:00:00,608.28,55,66.0,,19.0,5,5,12,2021Q4,2021,17
15016,2021-05-01 13:00:00,892.8,47,69.0,,18.0,5,5,13,2021Q4,2021,17
